"V_RF,V = 72, V_Pull,V = -2, Manual,Hz = 8000, Acq,ms = 1, ->,V = 1, <-,V = 3, From,V = 1, To,V = 4";;
4899;0.536;
4969;0.540;
5039;0.543;
5109;0.547;
5180;0.551;
5251;0.554;
5321;0.558;
5392;0.562;
5463;0.565;
5533;0.569;
5604;0.573;
5675;0.576;
5745;0.580;
5816;0.584;
5887;0.587;
5957;0.591;
6028;0.595;
6098;0.598;
6169;0.602;
6239;0.606;
6309;0.609;
6379;0.613;
6448;0.616;
6518;0.620;
6588;0.624;
6658;0.627;
6727;0.631;
6796;0.635;
6865;0.638;
6934;0.642;
7003;0.646;
7071;0.649;
7139;0.653;
7207;0.657;
7275;0.660;
7344;0.664;
7411;0.668;
7478;0.671;
7545;0.675;
7611;0.679;
7678;0.682;
7744;0.686;
7810;0.690;
7877;0.693;
7942;0.697;
8007;0.700;
8072;0.704;
8136;0.708;
8201;0.711;
8265;0.715;
8329;0.719;
8392;0.722;
8455;0.726;
8518;0.730;
8581;0.733;
8643;0.737;
8705;0.741;
8766;0.744;
8827;0.748;
8888;0.752;
8949;0.755;
9009;0.759;
9070;0.763;
9129;0.766;
9188;0.770;
9247;0.774;
9306;0.777;
9364;0.781;
9422;0.784;
9479;0.788;
9537;0.792;
9594;0.795;
9650;0.799;
9707;0.803;
9762;0.806;
9817;0.810;
9872;0.814;
9926;0.817;
9981;0.821;
10035;0.825;
10088;0.828;
10142;0.832;
10194;0.836;
10246;0.839;
10298;0.843;
10349;0.847;
10400;0.850;
10451;0.854;
10501;0.857;
10551;0.861;
10600;0.865;
10649;0.868;
10697;0.872;
10745;0.876;
10793;0.879;
10840;0.883;
10887;0.887;
10933;0.890;
10979;0.894;
11024;0.898;
11069;0.901;
11113;0.905;
11156;0.909;
11200;0.912;
11242;0.916;
11285;0.920;
11327;0.923;
11368;0.927;
11409;0.931;
11448;0.934;
11487;0.938;
11526;0.941;
11564;0.945;
11603;0.949;
11640;0.952;
11676;0.956;
11712;0.960;
11747;0.963;
11782;0.967;
11816;0.971;
11848;0.974;
11881;0.978;
11913;0.982;
11944;0.985;
11974;0.989;
12004;0.993;
12032;0.996;
12061;1.000;
12087;1.004;
12114;1.007;
12140;1.011;
12164;1.015;
12188;1.018;
12211;1.022;
12233;1.025;
12255;1.029;
12274;1.033;
12294;1.036;
12312;1.040;
12329;1.044;
12346;1.047;
12361;1.051;
12375;1.055;
12389;1.058;
12400;1.062;
12411;1.066;
12422;1.069;
12429;1.073;
12437;1.077;
12444;1.080;
12448;1.084;
12453;1.088;
12455;1.091;
12456;1.095;
12456;1.098;
12454;1.102;
12452;1.106;
12448;1.109;
12442;1.113;
12436;1.117;
12427;1.120;
12417;1.124;
12407;1.128;
12393;1.131;
12379;1.135;
12364;1.139;
12345;1.142;
12327;1.146;
12307;1.150;
12283;1.153;
12260;1.157;
12234;1.161;
12206;1.164;
12178;1.168;
12146;1.172;
12113;1.175;
12079;1.179;
12042;1.182;
12004;1.186;
11963;1.190;
11921;1.193;
11878;1.197;
11831;1.201;
11782;1.204;
11733;1.208;
11679;1.212;
11625;1.215;
11569;1.219;
11509;1.223;
11450;1.226;
11386;1.230;
11321;1.234;
11255;1.237;
11184;1.241;
11112;1.245;
11039;1.248;
10962;1.252;
10884;1.255;
10803;1.259;
10719;1.263;
10635;1.266;
10545;1.270;
10454;1.274;
10362;1.277;
10265;1.281;
10168;1.285;
10068;1.288;
9964;1.292;
9860;1.296;
9751;1.299;
9640;1.303;
9529;1.307;
9412;1.310;
9295;1.314;
9174;1.318;
9050;1.321;
8926;1.325;
8796;1.329;
8665;1.332;
8533;1.336;
8394;1.339;
8256;1.343;
8115;1.347;
7970;1.350;
7824;1.354;
7674;1.358;
7521;1.361;
7367;1.365;
7208;1.369;
7049;1.372;
6887;1.376;
6720;1.380;
6553;1.383;
6382;1.387;
6208;1.391;
6033;1.394;
5853;1.398;
5672;1.402;
5490;1.405;
5301;1.409;
5113;1.413;
4921;1.416;
4726;1.420;
4531;1.423;
4331;1.427;
4128;1.431;
3926;1.434;
3717;1.438;
3508;1.442;
3297;1.445;
3082;1.449;
2866;1.453;
2647;1.456;
2424;1.460;
2202;1.464;
1975;1.467;
1747;1.471;
1517;1.475;
1283;1.478;
1048;1.482;
811;1.486;
571;1.489;
330;1.493;
86;1.496;
-159;1.500;
-406;1.504;
-657;1.507;
-909;1.511;
-1162;1.515;
-1419;1.518;
-1676;1.522;
-1936;1.526;
-2198;1.529;
-2459;1.533;
-2726;1.537;
-2992;1.540;
-3260;1.544;
-3531;1.548;
-3802;1.551;
-4075;1.555;
-4350;1.559;
-4625;1.562;
-4903;1.566;
-5182;1.570;
-5462;1.573;
-5744;1.577;
-6026;1.580;
-6309;1.584;
-6595;1.588;
-6880;1.591;
-7167;1.595;
-7455;1.599;
-7743;1.602;
-8034;1.606;
-8324;1.610;
-8615;1.613;
-8908;1.617;
-9200;1.621;
-9494;1.624;
-9788;1.628;
-10083;1.632;
-10378;1.635;
-10674;1.639;
-10970;1.643;
-11266;1.646;
-11562;1.650;
-11859;1.654;
-12156;1.657;
-12453;1.661;
-12750;1.664;
-13047;1.668;
-13344;1.672;
-13640;1.675;
-13937;1.679;
-14234;1.683;
-14530;1.686;
-14826;1.690;
-15122;1.694;
-15417;1.697;
-15712;1.701;
-16005;1.705;
-16299;1.708;
-16592;1.712;
-16883;1.716;
-17175;1.719;
-17466;1.723;
-17755;1.727;
-18044;1.730;
-18331;1.734;
-18618;1.737;
-18904;1.741;
-19188;1.745;
-19471;1.748;
-19753;1.752;
-20033;1.756;
-20313;1.759;
-20591;1.763;
-20867;1.767;
-21143;1.770;
-21415;1.774;
-21687;1.778;
-21957;1.781;
-22224;1.785;
-22492;1.789;
-22756;1.792;
-23019;1.796;
-23281;1.800;
-23540;1.803;
-23798;1.807;
-24055;1.811;
-24307;1.814;
-24559;1.818;
-24808;1.821;
-25055;1.825;
-25302;1.829;
-25543;1.832;
-25783;1.836;
-26022;1.840;
-26256;1.843;
-26489;1.847;
-26719;1.851;
-26946;1.854;
-27172;1.858;
-27393;1.862;
-27613;1.865;
-27832;1.869;
-28043;1.873;
-28254;1.876;
-28463;1.880;
-28667;1.884;
-28871;1.887;
-29070;1.891;
-29265;1.894;
-29461;1.898;
-29649;1.902;
-29837;1.905;
-30023;1.909;
-30202;1.913;
-30381;1.916;
-30556;1.920;
-30727;1.924;
-30897;1.927;
-31061;1.931;
-31223;1.935;
-31384;1.938;
-31537;1.942;
-31691;1.946;
-31840;1.949;
-31983;1.953;
-32127;1.957;
-32264;1.960;
-32399;1.964;
-32534;1.968;
-32620;1.971;
-32706;1.975;
-32768;1.978;
-32768;1.982;
-32768;1.986;
-32768;1.989;
-32768;1.993;
-32768;1.997;
-32768;2.000;
-32768;2.004;
-32768;2.008;
-32768;2.011;
-32768;2.015;
-32768;2.019;
-32768;2.022;
-32768;2.026;
-32768;2.030;
-32768;2.033;
-32768;2.037;
-32768;2.041;
-32768;2.044;
-32768;2.048;
-32768;2.052;
-32768;2.055;
-32768;2.059;
-32768;2.062;
-32768;2.066;
-32768;2.070;
-32768;2.073;
