-271	,
-231	,
-192	,
-150	,
-108	,
-63	,
-17	,
30	,
80	,
131	,
184	,
239	,
295	,
353	,
413	,
474	,
538	,
603	,
670	,
737	,
808	,
880	,
954	,
1029	,
1106	,
1184	,
1265	,
1347	,
1431	,
1516	,
1602	,
1691	,
1780	,
1873	,
1965	,
2060	,
2155	,
2253	,
2352	,
2453	,
2554	,
2657	,
2762	,
2868	,
2975	,
3083	,
3193	,
3303	,
3416	,
3528	,
3643	,
3757	,
3874	,
3990	,
4109	,
4227	,
4347	,
4468	,
4589	,
4711	,
4834	,
4957	,
5081	,
5205	,
5330	,
5455	,
5580	,
5706	,
5831	,
5958	,
6084	,
6211	,
6337	,
6463	,
6589	,
6715	,
6841	,
6966	,
7092	,
7217	,
7341	,
7465	,
7589	,
7712	,
7834	,
7955	,
8076	,
8196	,
8315	,
8434	,
8551	,
8668	,
8783	,
8897	,
9010	,
9122	,
9232	,
9342	,
9450	,
9556	,
9661	,
9764	,
9866	,
9966	,
10065	,
10161	,
10257	,
10349	,
10441	,
10531	,
10619	,
10705	,
10789	,
10871	,
10951	,
11029	,
11105	,
11180	,
11251	,
11321	,
11388	,
11454	,
11516	,
11578	,
11636	,
11692	,
11746	,
11798	,
11848	,
11895	,
11940	,
11982	,
12022	,
12059	,
12096	,
12128	,
12161	,
12188	,
12215	,
12238	,
12260	,
12279	,
12296	,
12311	,
12323	,
12334	,
12342	,
12348	,
12350	,
12352	,
12350	,
12348	,
12341	,
12334	,
12324	,
12313	,
12298	,
12283	,
12265	,
12245	,
12223	,
12200	,
12174	,
12146	,
12117	,
12086	,
12053	,
12018	,
11982	,
11943	,
11905	,
11863	,
11822	,
11778	,
11733	,
11686	,
11639	,
11589	,
11539	,
11487	,
11435	,
11381	,
11326	,
11270	,
11213	,
11156	,
11097	,
11038	,
10978	,
10917	,
10855	,
10794	,
10731	,
10667	,
10603	,
10539	,
10474	,
10409	,
10344	,
10278	,
10212	,
10145	,
10078	,
10012	,
9945	,
9878	,
9812	,
9745	,
9678	,
9611	,
9545	,
9479	,
9414	,
9349	,
9284	,
9219	,
9155	,
9090	,
9027	,
8964	,
8902	,
8840	,
8779	,
8718	,
8658	,
8598	,
8540	,
8481	,
8424	,
8368	,
8312	,
8257	,
8203	,
8150	,
8098	,
8046	,
7995	,
7946	,
7897	,
7850	,
7803	,
7758	,
7714	,
7670	,
7628	,
7586	,
7546	,
7507	,
7468	,
7431	,
7395	,
7359	,
7326	,
7293	,
7261	,
7230	,
7200	,
7170	,
7143	,
7117	,
7092	,
7067	,
7044	,
7021	,
7000	,
6980	,
6960	,
6942	,
6924	,
6908	,
6892	,
6878	,
6864	,
6852	,
6840	,
6829	,
6819	,
6810	,
6801	,
6794	,
6788	,
6782	,
6777	,
6772	,
6769	,
6766	,
6765	,
6764	,
6764	,
6765	,
6766	,
6768	,
6771	,
6775	,
6779	,
6784	,
6789	,
6795	,
6801	,
6808	,
6815	,
6822	,
6830	,
6838	,
6847	,
6856	,
6866	,
6876	,
6886	,
6896	,
6906	,
6917	,
6929	,
6940	,
6951	,
6963	,
6975	,
6987	,
6999	,
7011	,
7023	,
7035	,
7048	,
7060	,
7072	,
7084	,
7097	,
7109	,
7121	,
7132	,
7144	,
7156	,
7168	,
7180	,
7191	,
7202	,
7214	,
7224	,
7235	,
7245	,
7256	,
7266	,
7276	,
7285	,
7294	,
7303	,
7312	,
7321	,
7329	,
7337	,
7344	,
7351	,
7358	,
7365	,
7371	,
7377	,
7382	,
7388	,
7392	,
7397	,
7401	,
7405	,
7408	,
7411	,
7414	,
7416	,
7417	,
7419	,
7420	,
7420	,
7420	,
7420	,
7419	,
7418	,
7416	,
7414	,
7412	,
7409	,
7405	,
7402	,
7398	,
7393	,
7389	,
7384	,
7379	,
7373	,
7367	,
7360	,
7353	,
7346	,
7338	,
7330	,
7322	,
7314	,
7305	,
7296	,
7286	,
7277	,
7267	,
7256	,
7246	,
7235	,
7224	,
7212	,
7200	,
7188	,
7176	,
7164	,
7151	,
7138	,
7125	,
7111	,
7098	,
7085	,
7071	,
7057	,
7043	,
7029	,
7015	,
7000	,
6986	,
6971	,
6957	,
6942	,
6927	,
6912	,
6897	,
6882	,
6866	,
6851	,
6836	,
6821	,
6805	,
6790	,
6774	,
6758	,
6742	,
6727	,
6711	,
6695	,
6679	,
6663	,
6647	,
6631	,
6615	,
6599	,
6583	,
6566	,
6550	,
6534	,
6518	,
6502	,
6485	,
6469	,
6453	,
6437	,
6421	,
6405	,
6388	,
6372	,
6356	,
6341	,
6325	,
6309	,
6293	,
6277	,
6261	,
6246	,
6230	,
6214	,
6198	,
6183	,
6168	,
6152	,
6137	,
6121	,
6106	,
6091	,
6076	,
6061	,
6046	,
6030	,
6015	,
5999	,
5984	,
5970	,
5955	,
5940	,
5925	,
5910	,
5896	,
5881	,
5866	,
5852	,
