"V_RF,V = 72, V_Pull,V = -2, Manual,Hz = 8000, Acq,ms = 1, ->,V = 1, <-,V = 3, From,V = 1, To,V = 5";;
-1045;0.509;
-1017;0.514;
-989;0.518;
-959;0.522;
-928;0.527;
-894;0.531;
-859;0.535;
-822;0.540;
-783;0.544;
-743;0.548;
-700;0.553;
-656;0.557;
-610;0.561;
-563;0.566;
-513;0.570;
-462;0.574;
-408;0.579;
-353;0.583;
-296;0.587;
-237;0.592;
-176;0.596;
-113;0.600;
-49;0.605;
16;0.609;
84;0.613;
155;0.618;
226;0.622;
301;0.626;
375;0.631;
454;0.635;
533;0.639;
615;0.644;
698;0.648;
783;0.652;
870;0.657;
958;0.661;
1048;0.665;
1140;0.670;
1234;0.674;
1328;0.678;
1426;0.683;
1524;0.687;
1625;0.691;
1726;0.696;
1829;0.700;
1934;0.704;
2040;0.709;
2148;0.713;
2257;0.717;
2368;0.722;
2479;0.726;
2594;0.730;
2708;0.735;
2824;0.739;
2940;0.743;
3059;0.748;
3178;0.752;
3299;0.756;
3421;0.761;
3543;0.765;
3667;0.769;
3792;0.774;
3917;0.778;
4043;0.782;
4170;0.787;
4297;0.791;
4426;0.795;
4555;0.800;
4685;0.804;
4815;0.808;
4946;0.813;
5077;0.817;
5209;0.821;
5340;0.826;
5472;0.830;
5605;0.835;
5738;0.839;
5870;0.843;
6003;0.848;
6135;0.852;
6268;0.856;
6400;0.861;
6532;0.865;
6664;0.869;
6796;0.874;
6928;0.878;
7058;0.882;
7189;0.887;
7319;0.891;
7449;0.895;
7578;0.900;
7707;0.904;
7834;0.908;
7961;0.913;
8086;0.917;
8212;0.921;
8336;0.926;
8459;0.930;
8581;0.934;
8703;0.939;
8823;0.943;
8942;0.947;
9060;0.952;
9177;0.956;
9293;0.960;
9406;0.965;
9519;0.969;
9630;0.973;
9740;0.978;
9848;0.982;
9955;0.986;
10060;0.991;
10164;0.995;
10266;0.999;
10366;1.004;
10465;1.008;
10562;1.012;
10658;1.017;
10750;1.021;
10843;1.025;
10932;1.030;
11020;1.034;
11106;1.038;
11190;1.043;
11272;1.047;
11352;1.051;
11431;1.056;
11507;1.060;
11582;1.064;
11653;1.069;
11725;1.073;
11792;1.077;
11858;1.082;
11922;1.086;
11984;1.090;
12043;1.095;
12101;1.099;
12157;1.103;
12211;1.108;
12263;1.112;
12311;1.116;
12359;1.121;
12404;1.125;
12447;1.129;
12488;1.134;
12528;1.138;
12564;1.142;
12599;1.147;
12631;1.151;
12662;1.155;
12691;1.160;
12717;1.164;
12742;1.168;
12764;1.173;
12786;1.177;
12804;1.181;
12822;1.186;
12836;1.190;
12850;1.194;
12860;1.199;
12870;1.203;
12877;1.207;
12882;1.212;
12886;1.216;
12888;1.220;
12889;1.225;
12887;1.229;
12884;1.234;
12878;1.238;
12872;1.242;
12864;1.247;
12855;1.251;
12843;1.255;
12830;1.260;
12816;1.264;
12800;1.268;
12783;1.273;
12765;1.277;
12745;1.281;
12723;1.286;
12701;1.290;
12676;1.294;
12652;1.299;
12625;1.303;
12599;1.307;
12570;1.312;
12540;1.316;
12510;1.320;
12478;1.325;
12446;1.329;
12412;1.333;
12378;1.338;
12342;1.342;
12306;1.346;
12269;1.351;
12231;1.355;
12192;1.359;
12153;1.364;
12113;1.368;
12072;1.372;
12031;1.377;
11989;1.381;
11947;1.385;
11903;1.390;
11860;1.394;
11816;1.398;
11771;1.403;
11726;1.407;
11681;1.411;
11635;1.416;
11588;1.420;
11542;1.424;
11495;1.429;
11448;1.433;
11401;1.437;
11353;1.442;
11305;1.446;
11257;1.450;
11209;1.455;
11161;1.459;
11113;1.463;
11064;1.468;
11015;1.472;
10966;1.476;
10917;1.481;
10867;1.485;
10818;1.489;
10769;1.494;
10720;1.498;
10670;1.502;
10620;1.507;
10571;1.511;
10521;1.515;
10472;1.520;
10422;1.524;
10373;1.528;
10324;1.533;
10274;1.537;
10225;1.541;
10175;1.546;
10126;1.550;
10077;1.554;
10027;1.559;
9978;1.563;
9929;1.567;
9880;1.572;
9831;1.576;
9782;1.580;
9733;1.585;
9684;1.589;
9636;1.593;
9587;1.598;
9539;1.602;
9490;1.606;
9442;1.611;
9394;1.615;
9346;1.619;
9298;1.624;
9250;1.628;
9202;1.632;
9154;1.637;
9106;1.641;
9058;1.646;
9010;1.650;
8963;1.654;
8915;1.659;
8867;1.663;
8819;1.667;
8771;1.672;
8724;1.676;
8676;1.680;
8629;1.685;
8581;1.689;
8533;1.693;
8486;1.698;
