1393	,
1436	,
1480	,
1523	,
1569	,
1614	,
1660	,
1707	,
1754	,
1802	,
1851	,
1901	,
1950	,
2001	,
2052	,
2103	,
2156	,
2209	,
2262	,
2317	,
2372	,
2427	,
2484	,
2541	,
2598	,
2656	,
2714	,
2773	,
2832	,
2893	,
2953	,
3015	,
3077	,
3139	,
3203	,
3266	,
3330	,
3395	,
3460	,
3525	,
3591	,
3658	,
3725	,
3793	,
3862	,
3930	,
4000	,
4070	,
4140	,
4210	,
4281	,
4352	,
4423	,
4496	,
4568	,
4640	,
4714	,
4787	,
4860	,
4935	,
5009	,
5083	,
5158	,
5233	,
5308	,
5384	,
5460	,
5536	,
5612	,
5689	,
5766	,
5842	,
5919	,
5996	,
6073	,
6151	,
6228	,
6305	,
6383	,
6460	,
6538	,
6615	,
6693	,
6770	,
6848	,
6925	,
7002	,
7080	,
7157	,
7234	,
7310	,
7387	,
7463	,
7540	,
7616	,
7692	,
7768	,
7843	,
7918	,
7993	,
8068	,
8142	,
8215	,
8289	,
8362	,
8435	,
8507	,
8579	,
8650	,
8721	,
8791	,
8861	,
8931	,
9000	,
9068	,
9136	,
9203	,
9270	,
9337	,
9402	,
9466	,
9530	,
9593	,
9656	,
9719	,
9780	,
9840	,
9900	,
9958	,
10016	,
10074	,
10131	,
10186	,
10241	,
10294	,
10347	,
10399	,
10450	,
10499	,
10549	,
10597	,
10644	,
10691	,
10736	,
10779	,
10822	,
10864	,
10904	,
10944	,
10983	,
11020	,
11056	,
11092	,
11124	,
11157	,
11189	,
11218	,
11248	,
11276	,
11302	,
11327	,
11352	,
11373	,
11395	,
11415	,
11433	,
11451	,
11468	,
11481	,
11494	,
11506	,
11516	,
11525	,
11533	,
11538	,
11543	,
11548	,
11548	,
11548	,
11548	,
11544	,
11539	,
11535	,
11526	,
11517	,
11508	,
11495	,
11482	,
11468	,
11450	,
11432	,
11414	,
11391	,
11368	,
11345	,
11317	,
11290	,
11262	,
11229	,
11196	,
11163	,
11126	,
11089	,
11051	,
11009	,
10967	,
10924	,
10878	,
10830	,
10783	,
10731	,
10679	,
10627	,
10570	,
10513	,
10456	,
10395	,
10332	,
10270	,
10204	,
10136	,
10069	,
9998	,
9926	,
9854	,
9778	,
9701	,
9624	,
9544	,
9462	,
9381	,
9296	,
9209	,
9123	,
