5551	,
5625	,
5699	,
5773	,
5847	,
5921	,
5995	,
6069	,
6143	,
6217	,
6292	,
6366	,
6440	,
6514	,
6588	,
6661	,
6735	,
6809	,
6882	,
6956	,
7029	,
7102	,
7175	,
7247	,
7319	,
7391	,
7463	,
7535	,
7607	,
7678	,
7749	,
7820	,
7890	,
7960	,
8030	,
8100	,
8169	,
8238	,
8307	,
8375	,
8443	,
8510	,
8577	,
8643	,
8709	,
8775	,
8840	,
8905	,
8969	,
9033	,
9096	,
9159	,
9222	,
9283	,
9345	,
9406	,
9466	,
9525	,
9584	,
9642	,
9699	,
9757	,
9813	,
9868	,
9924	,
9978	,
10031	,
10085	,
10136	,
10188	,
10239	,
10289	,
10338	,
10387	,
10434	,
10481	,
10527	,
10571	,
10616	,
10659	,
10701	,
10744	,
10784	,
10823	,
10862	,
10899	,
10936	,
10972	,
11006	,
11040	,
11074	,
11105	,
11135	,
11165	,
11193	,
11221	,
11247	,
11272	,
11296	,
11319	,
11339	,
11360	,
11379	,
11397	,
11414	,
11429	,
11443	,
11456	,
11467	,
11477	,
11487	,
11493	,
11499	,
11504	,
11507	,
11509	,
11510	,
11508	,
11505	,
11503	,
11495	,
11488	,
11481	,
11469	,
11457	,
11445	,
11428	,
11412	,
11395	,
11374	,
11353	,
11330	,
11304	,
11277	,
11249	,
11218	,
11187	,
11153	,
11116	,
11080	,
11040	,
10999	,
10957	,
10912	,
10864	,
10817	,
10766	,
10713	,
10661	,
10603	,
10545	,
10486	,
10422	,
10358	,
10293	,
10223	,
10153	,
10082	,
10006	,
9930	,
9853	,
9771	,
9689	,
9605	,
9517	,
9428	,
9337	,
9243	,
9149	,
9051	,
8951	,
8850	,
8745	,
8639	,
8532	,
8420	,
8307	,
8194	,
8075	,
7956	,
7837	,
7711	,
7585	,
7459	,
7326	,
7194	,
7060	,
6922	,
6784	,
6643	,
6498	,
6354	,
6206	,
6055	,
5904	,
5750	,
5592	,
5435	,
5274	,
5110	,
4947	,
4779	,
4610	,
4440	,
4266	,
4090	,
3915	,
3734	,
3553	,
3372	,
3185	,
2998	,
2810	,
2617	,
2424	,
2230	,
2032	,
1834	,
1635	,
1431	,
1228	,
1023	,
814	,
605	,
394	,
182	,
-30	,
-246	,
-465	,
-683	,
-905	,
-1128	,
-1350	,
-1577	,
-1804	,
-2031	,
-2262	,
-2493	,
-2724	,
-2960	,
-3195	,
-3430	,
-3669	,
-3907	,
-4146	,
-4388	,
-4630	,
-4873	,
-5118	,
-5363	,
-5609	,
-5857	,
-6105	,
-6354	,
-6604	,
-6854	,
-7106	,
-7358	,
-7611	,
-7865	,
-8119	,
-8374	,
-8629	,
-8885	,
-9140	,
-9397	,
-9655	,
-9912	,
-10170	,
-10428	,
-10686	,
-10945	,
-11203	,
-11461	,
-11720	,
-11979	,
-12237	,
-12496	,
-12755	,
-13013	,
-13272	,
-13530	,
-13788	,
-14045	,
-14303	,
-14560	,
-14816	,
-15072	,
-15328	,
-15583	,
-15837	,
-16091	,
-16344	,
-16598	,
-16849	,
-17100	,
-17351	,
-17600	,
-17849	,
-18098	,
-18344	,
-18590	,
-18836	,
-19080	,
-19323	,
-19565	,
-19805	,
-20045	,
-20284	,
-20520	,
-20756	,
-20991	,
-21224	,
-21456	,
-21687	,
-21915	,
-22144	,
-22370	,
-22595	,
-22819	,
-23040	,
-23260	,
-23481	,
-23697	,
-23912	,
-24127	,
-24339	,
-24549	,
-24760	,
-24965	,
-25170	,
-25375	,
-25575	,
-25775	,
-25974	,
-26168	,
-26363	,
-26556	,
-26745	,
-26934	,
-27121	,
-27305	,
-27489	,
-27669	,
-27847	,
-28024	,
-28199	,
-28371	,
-28542	,
-28710	,
-28876	,
-29043	,
-29204	,
-29364	,
-29524	,
-29678	,
-29832	,
-29986	,
-30135	,
-30282	,
-30430	,
-30571	,
-30713	,
-30854	,
-30989	,
-31124	,
-31258	,
-31388	,
-31517	,
-31644	,
-31767	,
-31891	,
-32012	,
-32129	,
-32247	,
-32362	,
-32474	,
-32586	,
-32658	,
-32706	,
-32754	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32768	,
-32760	,
-32751	,
-32741	,
-32661	,
-32572	,
-32484	,
-32392	,
-32300	,
-32207	,
-32112	,
-32016	,
-31919	,
-31820	,
-31721	,
-31621	,
-31518	,
-31415	,
-31311	,
-31205	,
-31098	,
-30990	,
-30881	,
-30771	,
-30660	,
-30546	,
-30433	,
-30317	,
-30200	,
-30084	,
-29965	,
-29845	,
-29725	,
-29602	,
-29478	,
-29354	,
-29228	,
-29101	,
-28975	,
-28845	,
-28715	,
-28585	,
-28452	,
-28319	,
-28185	,
-28049	,
-27913	,
-27776	,
-27637	,
-27498	,
-27358	,
-27216	,
-27075	,
-26932	,
-26787	,
-26643	,
-26497	,
-26350	,
-26203	,
-26054	,
-25904	,
-25754	,
-25602	,
-25450	,
-25298	,
-25144	,
-24990	,
-24835	,
-24679	,
-24523	,
-24366	,
-24208	,
-24049	,
-23890	,
-23730	,
-23570	,
-23409	,
-23248	,
-23086	,
-22924	,
-22760	,
-22597	,
-22434	,
-22270	,
-22106	,
-21941	,
-21775	,
-21610	,
-21444	,
-21278	,
-21112	,
-20946	,
-20779	,
-20612	,
-20445	,
-20277	,
-20110	,
-19942	,
-19775	,
-19608	,
-19441	,
-19273	,
-19106	,
-18939	,
-18772	,
-18605	,
-18439	,
-18272	,
-18105	,
-17939	,
-17773	,
-17608	,
-17443	,
-17278	,
-17113	,
-16949	,
-16785	,
-16622	,
-16459	,
-16296	,
-16135	,
-15973	,
-15812	,
-15653	,
-15493	,
-15334	,
-15176	,
-15019	,
-14861	,
-14706	,
-14550	,
-14395	,
-14241	,
-14088	,
-13935	,
-13784	,
-13634	,
-13484	,
-13335	,
-13187	,
-13040	,
-12894	,
-12749	,
-12605	,
-12462	,
-12320	,
-12179	,
-12040	,
-11900	,
-11763	,
-11627	,
-11490	,
-11357	,
-11224	,
-11091	,
-10961	,
-10832	,
-10702	,
-10576	,
-10450	,
-10325	,
-10202	,
-10080	,
-9959	,
-9840	,
-9722	,
-9604	,
-9490	,
-9375	,
-9262	,
-9151	,
-9041	,
-8932	,
-8825	,
-8718	,
-8613	,
-8510	,
-8407	,
-8307	,
-8209	,
-8110	,
-8014	,
-7918	,
-7823	,
-7731	,
-7641	,
-7550	,
-7462	,
-7375	,
-7288	,
-7204	,
-7121	,
-7038	,
-6959	,
-6879	,
-6801	,
-6725	,
-6650	,
-6576	,
-6505	,
-6433	,
-6363	,
-6295	,
-6227	,
-6162	,
-6098	,
-6034	,
-5972	,
-5911	,
-5851	,
-5793	,
-5736	,
-5678	,
-5624	,
-5571	,
-5517	,
-5466	,
-5416	,
-5365	,
-5318	,
-5270	,
-5223	,
-5178	,
-5134	,
-5090	,
-5048	,
-5006	,
-4965	,
-4925	,
-4886	,
-4848	,
-4811	,
-4774	,
-4738	,
-4704	,
-4669	,
-4635	,
-4603	,
-4570	,
-4539	,
-4508	,
-4478	,
-4448	,
-4419	,
-4391	,
-4363	,
-4336	,
-4309	,
-4283	,
-4257	,
-4232	,
-4207	,
-4182	,
-4157	,
-4134	,
-4110	,
-4086	,
-4064	,
-4041	,
-4018	,
-3996	,
-3974	,
-3952	,
-3930	,
-3908	,
-3887	,
-3866	,
-3845	,
-3824	,
-3802	,
-3781	,
-3760	,
-3739	,
-3718	,
-3697	,
-3676	,
-3655	,
-3633	,
-3611	,
-3590	,
-3568	,
-3546	,
-3524	,
-3502	,
-3480	,
-3457	,
-3434	,
-3412	,
-3389	,
-3365	,
-3341	,
-3317	,
-3292	,
-3267	,
-3242	,
-3216	,
-3191	,
-3164	,
-3137	,
-3111	,
-3083	,
-3055	,
-3027	,
-2998	,
-2969	,
-2940	,
-2910	,
-2880	,
-2849	,
-2818	,
-2786	,
-2754	,
-2721	,
-2688	,
-2654	,
-2620	,
-2585	,
-2550	,
-2515	,
-2479	,
-2442	,
-2405	,
-2368	,
-2330	,
-2291	,
-2253	,
-2213	,
-2173	,
-2133	,
-2092	,
-2051	,
-2010	,
-1967	,
-1925	,
-1883	,
-1839	,
-1794	,
-1750	,
-1705	,
-1659	,
-1614	,
-1567	,
-1521	,
-1474	,
-1426	,
-1379	,
-1331	,
-1282	,
-1233	,
-1184	,
-1134	,
-1084	,
-1034	,
-984	,
-933	,
-882	,
-831	,
-779	,
-727	,
-675	,
-623	,
-571	,
-519	,
-466	,
-413	,
-360	,
-307	,
-254	,
-200	,
-147	,
-93	,
-39	,
13	,
68	,
122	,
177	,
232	,
286	,
341	,
396	,
451	,
506	,
561	,
616	,
671	,
726	,
781	,
836	,
891	,
946	,
1000	,
1055	,
1110	,
1164	,
1219	,
1273	,
1327	,
1381	,
1436	,
1489	,
1543	,
1597	,
1650	,
1703	,
1756	,
1808	,
1860	,
1912	,
1964	,
2016	,
2067	,
2118	,
2169	,
2219	,
2269	,
2319	,
2369	,
2418	,
2467	,
2516	,
2564	,
2612	,
2659	,
2707	,
2754	,
2800	,
2846	,
2892	,
2937	,
2983	,
3027	,
3071	,
3115	,
3158	,
3202	,
3245	,
3287	,
3328	,
3370	,
3411	,
3451	,
3492	,
3532	,
3571	,
3609	,
3648	,
3686	,
3724	,
3760	,
3797	,
3833	,
3869	,
3905	,
3940	,
3974	,
4008	,
4042	,
4075	,
4108	,
4141	,
4173	,
4205	,
4236	,
4266	,
4297	,
4327	,
4356	,
4386	,
4415	,
4443	,
4472	,
4499	,
4527	,
4555	,
4581	,
4607	,
4634	,
4659	,
4685	,
4710	,
4735	,
4759	,
4784	,
4807	,
4831	,
4854	,
4876	,
4899	,
4921	,
4943	,
4965	,
4986	,
5007	,
5028	,
5049	,
5069	,
5089	,
5108	,
5128	,
5147	,
5166	,
5184	,
5202	,
5220	,
5238	,
5255	,
5272	,
5289	,
5306	,
5322	,
5338	,
5354	,
5369	,
5384	,
5399	,
5414	,
5428	,
5442	,
5455	,
5469	,
5482	,
5494	
