"V_RF,V = 72, V_Pull,V = -2, Manual,Hz = 8000, Acq,ms = 1, ->,V = 1, <-,V = 3, From,V = 1, To,V = 4";;
4787;0.536;
4854;0.540;
4922;0.543;
4989;0.547;
5057;0.551;
5126;0.554;
5194;0.558;
5262;0.562;
5330;0.565;
5398;0.569;
5467;0.573;
5536;0.576;
5604;0.580;
5673;0.584;
5741;0.587;
5810;0.591;
5879;0.595;
5948;0.598;
6017;0.602;
6086;0.606;
6154;0.609;
6223;0.613;
6292;0.616;
6360;0.620;
6429;0.624;
6497;0.627;
6566;0.631;
6634;0.635;
6702;0.638;
6771;0.642;
6838;0.646;
6906;0.649;
6974;0.653;
7042;0.657;
7109;0.660;
7177;0.664;
7243;0.668;
7310;0.671;
7377;0.675;
7443;0.679;
7509;0.682;
7575;0.686;
7641;0.690;
7707;0.693;
7772;0.697;
7837;0.700;
7902;0.704;
7966;0.708;
8030;0.711;
8093;0.715;
8156;0.719;
8219;0.722;
8282;0.726;
8344;0.730;
8405;0.733;
8467;0.737;
8527;0.741;
8588;0.744;
8648;0.748;
8707;0.752;
8766;0.755;
8825;0.759;
8882;0.763;
8939;0.766;
8996;0.770;
9052;0.774;
9108;0.777;
9163;0.781;
9217;0.784;
9271;0.788;
9325;0.792;
9377;0.795;
9430;0.799;
9481;0.803;
9531;0.806;
9582;0.810;
9631;0.814;
9679;0.817;
9726;0.821;
9773;0.825;
9819;0.828;
9865;0.832;
9908;0.836;
9952;0.839;
9995;0.843;
10036;0.847;
10077;0.850;
10118;0.854;
10156;0.857;
10194;0.861;
10232;0.865;
10267;0.868;
10302;0.872;
10337;0.876;
10369;0.879;
10401;0.883;
10432;0.887;
10461;0.890;
10490;0.894;
10518;0.898;
10544;0.901;
10569;0.905;
10593;0.909;
10616;0.912;
10638;0.916;
10659;0.920;
10677;0.923;
10695;0.927;
10711;0.931;
10726;0.934;
10740;0.938;
10752;0.941;
10763;0.945;
10773;0.949;
10781;0.952;
10787;0.956;
10794;0.960;
10796;0.963;
10798;0.967;
10800;0.971;
10798;0.974;
10796;0.978;
10793;0.982;
10786;0.985;
10778;0.989;
10770;0.993;
10759;0.996;
10747;1.000;
10734;1.004;
10717;1.007;
10700;1.011;
10681;1.015;
10659;1.018;
10637;1.022;
10613;1.025;
10586;1.029;
10558;1.033;
10528;1.036;
10495;1.040;
10463;1.044;
10426;1.047;
10388;1.051;
10350;1.055;
10307;1.058;
10263;1.062;
10219;1.066;
10170;1.069;
10120;1.073;
10071;1.077;
10015;1.080;
9959;1.084;
9903;1.088;
9841;1.091;
9779;1.095;
9716;1.098;
9649;1.102;
9581;1.106;
9511;1.109;
9437;1.113;
9362;1.117;
9286;1.120;
9205;1.124;
9124;1.128;
9040;1.131;
8953;1.135;
8866;1.139;
8775;1.142;
8681;1.146;
8587;1.150;
8489;1.153;
8389;1.157;
8288;1.161;
8183;1.164;
8076;1.168;
7969;1.172;
7856;1.175;
7742;1.179;
7628;1.182;
7508;1.186;
7387;1.190;
7267;1.193;
7140;1.197;
7012;1.201;
6884;1.204;
6750;1.208;
6616;1.212;
6481;1.215;
6340;1.219;
6199;1.223;
6056;1.226;
5909;1.230;
5761;1.234;
5611;1.237;
5457;1.241;
5303;1.245;
5146;1.248;
4985;1.252;
4824;1.255;
4659;1.259;
4492;1.263;
4325;1.266;
4154;1.270;
3980;1.274;
3806;1.277;
3628;1.281;
3448;1.285;
3268;1.288;
3083;1.292;
2897;1.296;
2711;1.299;
2518;1.303;
2326;1.307;
2134;1.310;
1935;1.314;
1737;1.318;
1538;1.321;
1334;1.325;
