"V_RF,V = 72, V_Pull,V = -2, Manual,Hz = 8000, Acq,ms = 1, ->,V = 1, <-,V = 3, From,V = 1, To,V = 5";;
204;0.509;
262;0.514;
320;0.518;
382;0.522;
444;0.527;
508;0.531;
574;0.535;
642;0.540;
712;0.544;
783;0.548;
856;0.553;
931;0.557;
1008;0.561;
1086;0.566;
1167;0.570;
1248;0.574;
1332;0.579;
1417;0.583;
1505;0.587;
1592;0.592;
1683;0.596;
1775;0.600;
1869;0.605;
1964;0.609;
2061;0.613;
2159;0.618;
2259;0.622;
2360;0.626;
2462;0.631;
2567;0.635;
2672;0.639;
2779;0.644;
2887;0.648;
2997;0.652;
3108;0.657;
3221;0.661;
3334;0.665;
3449;0.670;
3565;0.674;
3682;0.678;
3800;0.683;
3919;0.687;
4039;0.691;
4160;0.696;
4282;0.700;
4404;0.704;
4528;0.709;
4652;0.713;
4778;0.717;
4903;0.722;
5030;0.726;
5156;0.730;
5284;0.735;
5412;0.739;
5541;0.743;
5669;0.748;
5798;0.752;
5928;0.756;
6057;0.761;
6187;0.765;
6317;0.769;
6447;0.774;
6577;0.778;
6707;0.782;
6837;0.787;
6967;0.791;
7096;0.795;
7225;0.800;
7355;0.804;
7483;0.808;
7611;0.813;
7739;0.817;
7866;0.821;
7992;0.826;
8118;0.830;
8244;0.835;
8368;0.839;
8492;0.843;
8614;0.848;
8737;0.852;
8858;0.856;
8979;0.861;
9097;0.865;
9216;0.869;
9332;0.874;
9448;0.878;
9562;0.882;
9675;0.887;
9787;0.891;
9897;0.895;
10006;0.900;
10113;0.904;
10218;0.908;
10323;0.913;
10426;0.917;
10526;0.921;
10626;0.926;
10723;0.930;
10820;0.934;
10914;0.939;
11007;0.943;
11097;0.947;
11186;0.952;
11272;0.956;
11357;0.960;
11439;0.965;
11520;0.969;
11598;0.973;
11675;0.978;
11750;0.982;
11822;0.986;
11893;0.991;
11960;0.995;
12027;0.999;
12091;1.004;
12154;1.008;
12212;1.012;
